   0.839628000E-03       0.409599920E+04
   0.856589000E-03       0.417345957E+04
   0.873894000E-03       0.425226401E+04
   0.891547000E-03       0.433250508E+04
   0.909558000E-03       0.441417836E+04
   0.927932000E-03       0.449729699E+04
   0.946678000E-03       0.458189252E+04
   0.965802000E-03       0.466798212E+04
   0.985312000E-03       0.475559197E+04
   0.100522000E-02       0.484471834E+04
   0.102552000E-02       0.493536777E+04
   0.104624000E-02       0.502765840E+04
   0.106738000E-02       0.512152653E+04
   0.108894000E-02       0.521700833E+04
   0.111094000E-02       0.531418319E+04
   0.113338000E-02       0.541298345E+04
   0.115627000E-02       0.551343826E+04
   0.117963000E-02       0.561562220E+04
   0.120346000E-02       0.571957415E+04
   0.122777000E-02       0.582526653E+04
   0.125258000E-02       0.593277194E+04
   0.127788000E-02       0.604202489E+04
   0.130370000E-02       0.615314243E+04
   0.133003000E-02       0.626605810E+04
   0.135690000E-02       0.638088736E+04
   0.138431000E-02       0.649754303E+04
   0.141228000E-02       0.661615600E+04
   0.144081000E-02       0.673670295E+04
   0.146991000E-02       0.685913651E+04
   0.149961000E-02       0.698363380E+04
   0.152990000E-02       0.711005290E+04
   0.156081000E-02       0.723849878E+04
   0.159234000E-02       0.736901470E+04
   0.162451000E-02       0.750151153E+04
   0.165732000E-02       0.763610658E+04
   0.169080000E-02       0.777274760E+04
   0.172496000E-02       0.791159999E+04
   0.175981000E-02       0.805251436E+04
   0.179536000E-02       0.819557714E+04
   0.183162000E-02       0.834071089E+04
   0.186863000E-02       0.848813479E+04
   0.190638000E-02       0.863767755E+04
   0.194489000E-02       0.878947092E+04
   0.198418000E-02       0.894346980E+04
   0.202426000E-02       0.909966999E+04
   0.206515000E-02       0.925810942E+04
   0.210687000E-02       0.941872830E+04
   0.214943000E-02       0.958170833E+04
   0.219285000E-02       0.974688871E+04
   0.223715000E-02       0.991439675E+04
   0.228234000E-02       0.100842191E+05
   0.232845000E-02       0.102563213E+05
   0.237549000E-02       0.104306808E+05
   0.242348000E-02       0.106073159E+05
   0.247243000E-02       0.107863118E+05
   0.252238000E-02       0.109675470E+05
   0.257334000E-02       0.111511003E+05
   0.262532000E-02       0.113369396E+05
   0.267836000E-02       0.115251563E+05
   0.273246000E-02       0.117155510E+05
   0.278766000E-02       0.119083269E+05
   0.284398000E-02       0.121033585E+05
   0.290143000E-02       0.123005962E+05
   0.296004000E-02       0.125000698E+05
   0.301984000E-02       0.127018064E+05
   0.308084000E-02       0.129057484E+05
   0.314308000E-02       0.131119576E+05
   0.320658000E-02       0.133204112E+05
   0.327135000E-02       0.135309016E+05
   0.333744000E-02       0.137435132E+05
   0.340486000E-02       0.139583144E+05
   0.347364000E-02       0.141750102E+05
   0.354381000E-02       0.143938922E+05
   0.361540000E-02       0.146148030E+05
   0.368844000E-02       0.148375710E+05
   0.376295000E-02       0.150622927E+05
   0.383897000E-02       0.152889859E+05
   0.391652000E-02       0.155174207E+05
   0.399564000E-02       0.157477672E+05
   0.407636000E-02       0.159796481E+05
   0.415870000E-02       0.162133211E+05
   0.424271000E-02       0.164486425E+05
   0.432842000E-02       0.166853762E+05
   0.441586000E-02       0.169238220E+05
   0.450507000E-02       0.171634007E+05
   0.459608000E-02       0.174045962E+05
   0.468892000E-02       0.176467641E+05
   0.478365000E-02       0.178903102E+05
   0.488028000E-02       0.181348785E+05
   0.497887000E-02       0.183804794E+05
   0.507945000E-02       0.186270096E+05
   0.518206000E-02       0.188743961E+05
   0.528675000E-02       0.191223822E+05
   0.539355000E-02       0.193710549E+05
   0.550251000E-02       0.196201388E+05
   0.561366000E-02       0.198697169E+05
   0.572707000E-02       0.201193352E+05
   0.584276000E-02       0.203692582E+05
   0.596079000E-02       0.206189699E+05
   0.608121000E-02       0.208688387E+05
   0.620406000E-02       0.211182531E+05
   0.632939000E-02       0.213670910E+05
   0.645725000E-02       0.216154732E+05
   0.658769000E-02       0.218632753E+05
   0.672077000E-02       0.221098822E+05
   0.685654000E-02       0.223556551E+05
   0.699505000E-02       0.225999171E+05
   0.713636000E-02       0.228430624E+05
   0.728053000E-02       0.230844144E+05
   0.742760000E-02       0.233237513E+05
   0.757765000E-02       0.235615302E+05
   0.773073000E-02       0.237967105E+05
   0.788690000E-02       0.240296772E+05
   0.804623000E-02       0.242599860E+05
   0.820877000E-02       0.244874087E+05
   0.837460000E-02       0.247154347E+05
   0.854378000E-02       0.249372387E+05
   0.871638000E-02       0.251556158E+05
   0.889246000E-02       0.253703360E+05
   0.907210000E-02       0.255812170E+05
   0.925537000E-02       0.257877156E+05
   0.944234000E-02       0.259895925E+05
   0.963308000E-02       0.261869347E+05
   0.982768000E-02       0.263795534E+05
   0.100262000E-01       0.265664875E+05
   0.102288000E-01       0.267480295E+05
   0.104354000E-01       0.269238725E+05
   0.106462000E-01       0.270933612E+05
   0.108613000E-01       0.272396534E+05
   0.110807000E-01       0.273945379E+05
   0.113045000E-01       0.275424555E+05
   0.115329000E-01       0.276833988E+05
   0.117659000E-01       0.278165017E+05
   0.120036000E-01       0.279414943E+05
   0.122460000E-01       0.280578776E+05
   0.124934000E-01       0.281658137E+05
   0.127458000E-01       0.282647863E+05
   0.130033000E-01       0.283544982E+05
   0.132660000E-01       0.284484603E+05
   0.135340000E-01       0.285197103E+05
   0.138074000E-01       0.285807938E+05
   0.140863000E-01       0.286309752E+05
   0.143709000E-01       0.286705394E+05
   0.146612000E-01       0.286993934E+05
   0.149574000E-01       0.287165482E+05
   0.152595000E-01       0.287219115E+05
   0.155678000E-01       0.287102246E+05
   0.158823000E-01       0.286915044E+05
   0.162031000E-01       0.286601780E+05
   0.165304000E-01       0.286160846E+05
   0.168644000E-01       0.285595104E+05
   0.172051000E-01       0.284895047E+05
   0.175526000E-01       0.284062081E+05
   0.179072000E-01       0.283105576E+05
   0.182690000E-01       0.282003657E+05
   0.186380000E-01       0.280761054E+05
   0.190145000E-01       0.279387289E+05
   0.193986000E-01       0.277874730E+05
   0.197905000E-01       0.276221934E+05
   0.201903000E-01       0.274431024E+05
   0.205982000E-01       0.272500749E+05
   0.210143000E-01       0.270438517E+05
   0.214388000E-01       0.268238403E+05
   0.218719000E-01       0.265904405E+05
   0.223138000E-01       0.263440664E+05
   0.227645000E-01       0.260849252E+05
   0.232244000E-01       0.258131881E+05
   0.236936000E-01       0.255292026E+05
   0.241722000E-01       0.252332427E+05
   0.246605000E-01       0.249262152E+05
   0.251587000E-01       0.246084238E+05
   0.256669000E-01       0.242803512E+05
   0.261854000E-01       0.239427365E+05
   0.267144000E-01       0.235962879E+05
   0.272541000E-01       0.232416250E+05
   0.278047000E-01       0.228796414E+05
   0.283663000E-01       0.225110115E+05
   0.289394000E-01       0.221367812E+05
   0.295240000E-01       0.217577231E+05
   0.301204000E-01       0.213749000E+05
   0.307289000E-01       0.209893210E+05
   0.313497000E-01       0.206019290E+05
   0.319830000E-01       0.202137779E+05
   0.326291000E-01       0.198162373E+05
   0.332882000E-01       0.194202731E+05
   0.339607000E-01       0.190264786E+05
   0.346467000E-01       0.186362688E+05
   0.353466000E-01       0.182507969E+05
   0.360607000E-01       0.178712020E+05
   0.367892000E-01       0.174984104E+05
   0.375323000E-01       0.171334505E+05
   0.382906000E-01       0.167773093E+05
   0.390641000E-01       0.164307523E+05
   0.398532000E-01       0.160944545E+05
   0.406583000E-01       0.157690784E+05
   0.414797000E-01       0.154550852E+05
   0.423176000E-01       0.151528473E+05
   0.431725000E-01       0.148625304E+05
   0.440446000E-01       0.145842989E+05
   0.449344000E-01       0.143181050E+05
   0.458421000E-01       0.140637015E+05
   0.467682000E-01       0.138209350E+05
   0.477130000E-01       0.135894358E+05
   0.486768000E-01       0.133687333E+05
   0.496602000E-01       0.131589593E+05
   0.506634000E-01       0.129585695E+05
   0.516869000E-01       0.127673488E+05
   0.527310000E-01       0.125845577E+05
   0.537962000E-01       0.124092347E+05
   0.548830000E-01       0.122402466E+05
   0.559917000E-01       0.120760839E+05
   0.571228000E-01       0.119151555E+05
   0.582768000E-01       0.117554734E+05
   0.594540000E-01       0.115949845E+05
   0.606551000E-01       0.114315271E+05
   0.618804000E-01       0.112631101E+05
   0.631305000E-01       0.110877298E+05
   0.644058000E-01       0.109040427E+05
   0.657069000E-01       0.107106916E+05
   0.670342000E-01       0.105069501E+05
   0.683884000E-01       0.102922161E+05
   0.697699000E-01       0.100662500E+05
   0.711794000E-01       0.982867474E+04
   0.726173000E-01       0.957948996E+04
   0.740843000E-01       0.931872586E+04
   0.755809000E-01       0.904680796E+04
   0.771077000E-01       0.876469551E+04
   0.786654000E-01       0.847396817E+04
   0.802545000E-01       0.817713068E+04
   0.818758000E-01       0.787740733E+04
   0.835298000E-01       0.757842527E+04
   0.852172000E-01       0.728411785E+04
   0.869387000E-01       0.699816700E+04
   0.886950000E-01       0.672399989E+04
   0.904867000E-01       0.646424932E+04
   0.923147000E-01       0.622111462E+04
   0.941796000E-01       0.599601393E+04
   0.960822000E-01       0.578981023E+04
   0.980231000E-01       0.560291936E+04
   0.100003000E+00       0.543517051E+04
   0.102023000E+00       0.528598926E+04
   0.104085000E+00       0.515452122E+04
   0.106187000E+00       0.503922745E+04
   0.108332000E+00       0.493807835E+04
   0.110521000E+00       0.484829097E+04
   0.112753000E+00       0.476604349E+04
   0.115031000E+00       0.468702608E+04
   0.117355000E+00       0.460668911E+04
   0.119726000E+00       0.452107024E+04
   0.122144000E+00       0.442692717E+04
   0.124612000E+00       0.432223875E+04
   0.127129000E+00       0.420570384E+04
   0.129697000E+00       0.407700134E+04
   0.132317000E+00       0.393660511E+04
   0.134990000E+00       0.378620967E+04
   0.137717000E+00       0.362853115E+04
   0.140499000E+00       0.346717814E+04
   0.143338000E+00       0.330648727E+04
   0.146233000E+00       0.315090565E+04
   0.149187000E+00       0.300488814E+04
   0.152201000E+00       0.287208690E+04
   0.155276000E+00       0.275485062E+04
   0.158413000E+00       0.265393408E+04
   0.161613000E+00       0.256873836E+04
   0.164878000E+00       0.249755574E+04
   0.168208000E+00       0.243733847E+04
   0.171606000E+00       0.238424108E+04
   0.175073000E+00       0.233411607E+04
   0.178610000E+00       0.228292143E+04
   0.182218000E+00       0.222712527E+04
   0.185899000E+00       0.216390439E+04
   0.189654000E+00       0.209183780E+04
   0.193486000E+00       0.201145924E+04
   0.197394000E+00       0.192505613E+04
   0.201382000E+00       0.183615707E+04
   0.205450000E+00       0.174856594E+04
   0.209601000E+00       0.166575006E+04
   0.213835000E+00       0.159064220E+04
   0.218154000E+00       0.152543027E+04
   0.222562000E+00       0.147064404E+04
   0.227058000E+00       0.142460745E+04
   0.231644000E+00       0.138444474E+04
   0.236324000E+00       0.134705787E+04
   0.241098000E+00       0.130929894E+04
   0.245968000E+00       0.126859068E+04
   0.250937000E+00       0.122355765E+04
   0.256007000E+00       0.117443235E+04
   0.261178000E+00       0.112286788E+04
   0.266454000E+00       0.107131023E+04
   0.271837000E+00       0.102237001E+04
   0.277329000E+00       0.978071960E+03
   0.282931000E+00       0.939251154E+03
   0.288647000E+00       0.905654316E+03
   0.294478000E+00       0.875671521E+03
   0.300426000E+00       0.847042017E+03
   0.306496000E+00       0.817967709E+03
   0.312687000E+00       0.787427180E+03
   0.319004000E+00       0.755290100E+03
   0.325448000E+00       0.722468237E+03
   0.332023000E+00       0.690549105E+03
   0.338730000E+00       0.660795587E+03
   0.345573000E+00       0.633915551E+03
   0.352554000E+00       0.609724345E+03
   0.359676000E+00       0.587302143E+03
   0.366942000E+00       0.565458830E+03
   0.374355000E+00       0.543417533E+03
   0.381917000E+00       0.521038507E+03
   0.389632000E+00       0.498751597E+03
   0.397503000E+00       0.477299447E+03
   0.405533000E+00       0.457254062E+03
   0.413726000E+00       0.438735140E+03
   0.422083000E+00       0.421392962E+03
   0.430610000E+00       0.404638989E+03
   0.439309000E+00       0.388121328E+03
   0.448184000E+00       0.371795744E+03
   0.457238000E+00       0.355919107E+03
   0.466475000E+00       0.340806330E+03
   0.475898000E+00       0.326581458E+03
   0.485512000E+00       0.313117970E+03
   0.495319000E+00       0.300162669E+03
   0.505326000E+00       0.287544946E+03
   0.515534000E+00       0.275285884E+03
   0.525949000E+00       0.263500641E+03
   0.536573000E+00       0.252282569E+03
   0.547413000E+00       0.241609147E+03
   0.558471000E+00       0.231364376E+03
   0.569753000E+00       0.221478591E+03
   0.581263000E+00       0.211943027E+03
   0.593005000E+00       0.202798473E+03
   0.604985000E+00       0.194060491E+03
   0.617206000E+00       0.185706676E+03
   0.629675000E+00       0.177679033E+03
   0.642395000E+00       0.169963844E+03
   0.655373000E+00       0.162562875E+03
   0.668612000E+00       0.155480383E+03
   0.682119000E+00       0.148697245E+03
   0.695898000E+00       0.142192252E+03
   0.709956000E+00       0.135953175E+03
   0.724298000E+00       0.129977118E+03
   0.738930000E+00       0.124253651E+03
   0.753857000E+00       0.118772353E+03
   0.769087000E+00       0.113519790E+03
   0.784623000E+00       0.108487566E+03
   0.800474000E+00       0.103671800E+03
   0.816644000E+00       0.990590552E+02
   0.833142000E+00       0.946421000E+02
   0.849972000E+00       0.904149335E+02
   0.867143000E+00       0.863687501E+02
   0.884660000E+00       0.824973645E+02
   0.902531000E+00       0.787921510E+02
   0.920763000E+00       0.752468653E+02
   0.939364000E+00       0.718555918E+02
   0.958340000E+00       0.686112434E+02
   0.977700000E+00       0.655080391E+02
   0.997452000E+00       0.625394443E+02
   0.101760000E+01       0.597005096E+02
   0.103816000E+01       0.569859894E+02
   0.105913000E+01       0.543898962E+02
   0.108053000E+01       0.519080954E+02
   0.110235000E+01       0.495353715E+02
   0.112462000E+01       0.472672842E+02
   0.114734000E+01       0.450998254E+02
   0.117052000E+01       0.430286534E+02
   0.119417000E+01       0.410493713E+02
   0.121829000E+01       0.391579007E+02
   0.124290000E+01       0.373511565E+02
   0.126801000E+01       0.356248409E+02
   0.129362000E+01       0.339757985E+02
   0.131976000E+01       0.324009318E+02
   0.134642000E+01       0.308968360E+02
   0.137362000E+01       0.294604101E+02
   0.140137000E+01       0.280888675E+02
   0.142968000E+01       0.267792383E+02
   0.145856000E+01       0.255288598E+02
   0.148802000E+01       0.243348950E+02
   0.151808000E+01       0.231953013E+02
   0.154875000E+01       0.221075607E+02
   0.158004000E+01       0.210694429E+02
   0.161196000E+01       0.200786600E+02
   0.164452000E+01       0.191331996E+02
   0.167774000E+01       0.182312009E+02
   0.171163000E+01       0.173705132E+02
   0.174621000E+01       0.165494503E+02
   0.178149000E+01       0.157661573E+02
   0.181747000E+01       0.150190530E+02
   0.185419000E+01       0.143064124E+02
   0.189165000E+01       0.136268200E+02
   0.192986000E+01       0.129785889E+02
   0.196885000E+01       0.123604902E+02
   0.200862000E+01       0.117709393E+02
   0.204920000E+01       0.112090344E+02
   0.209059000E+01       0.106731703E+02
   0.213283000E+01       0.101624403E+02
   0.217591000E+01       0.967544544E+01
   0.221987000E+01       0.921140145E+01
   0.226471000E+01       0.876901893E+01
   0.231046000E+01       0.834741925E+01
   0.235714000E+01       0.794569817E+01
   0.240475000E+01       0.756290890E+01
   0.245333000E+01       0.719809237E+01
   0.250289000E+01       0.685054042E+01
   0.255346000E+01       0.651937740E+01
   0.260504000E+01       0.620383088E+01
   0.265767000E+01       0.590331919E+01
   0.271135000E+01       0.561695566E+01
   0.276613000E+01       0.534427878E+01
   0.282201000E+01       0.508458710E+01
   0.287901000E+01       0.483723933E+01
   0.293718000E+01       0.460172732E+01
   0.299651000E+01       0.437738979E+01
   0.305704000E+01       0.416386622E+01
   0.311880000E+01       0.396051305E+01
   0.318180000E+01       0.376688150E+01
   0.324608000E+01       0.358256836E+01
   0.331166000E+01       0.340702668E+01
   0.337855000E+01       0.323997160E+01
   0.344681000E+01       0.308099280E+01
   0.351644000E+01       0.292966646E+01
   0.358747000E+01       0.278562630E+01
   0.365994000E+01       0.264855746E+01
   0.373388000E+01       0.251811423E+01
   0.380931000E+01       0.239398269E+01
   0.388626000E+01       0.227585238E+01
   0.396477000E+01       0.216345970E+01
   0.404486000E+01       0.205650851E+01
   0.412657000E+01       0.195477001E+01
   0.420994000E+01       0.185798194E+01
   0.429498000E+01       0.176590805E+01
   0.438175000E+01       0.167832828E+01
   0.447027000E+01       0.159502216E+01
   0.456057000E+01       0.151578441E+01
   0.465270000E+01       0.144041147E+01
   0.474669000E+01       0.136873753E+01
   0.484258000E+01       0.130056518E+01
   0.494041000E+01       0.123574020E+01
   0.504021000E+01       0.117409560E+01
   0.514203000E+01       0.111549172E+01
   0.524591000E+01       0.105976275E+01
   0.535188000E+01       0.100678129E+01
   0.546000000E+01       0.956406711E+00
   0.557029000E+01       0.908512389E+00
   0.568282000E+01       0.862978964E+00
   0.579762000E+01       0.819700340E+00
   0.591474000E+01       0.778559650E+00
   0.603423000E+01       0.739459223E+00
   0.615613000E+01       0.702298601E+00
   0.628049000E+01       0.666977361E+00
   0.640737000E+01       0.633402676E+00
   0.653680000E+01       0.601500123E+00
   0.666885000E+01       0.571178449E+00
   0.680357000E+01       0.542369049E+00
   0.694102000E+01       0.514991309E+00
   0.708123000E+01       0.488982463E+00
   0.722428000E+01       0.464267346E+00
   0.737023000E+01       0.440785196E+00
   0.751911000E+01       0.418475132E+00
   0.767101000E+01       0.397277966E+00
   0.782597000E+01       0.377143186E+00
   0.798407000E+01       0.358017064E+00
   0.814536000E+01       0.339852246E+00
   0.830991000E+01       0.322594200E+00
   0.847777000E+01       0.306201507E+00
   0.864904000E+01       0.290632505E+00
   0.882376000E+01       0.275844566E+00
   0.900201000E+01       0.261803378E+00
   0.918386000E+01       0.248466557E+00
   0.936939000E+01       0.235801703E+00
   0.955866000E+01       0.223776706E+00
   0.975176000E+01       0.212355595E+00
   0.994876000E+01       0.201511045E+00
   0.101497000E+02       0.191213254E+00
   0.103548000E+02       0.181439047E+00
   0.105640000E+02       0.172158274E+00
   0.107774000E+02       0.163344624E+00
   0.109951000E+02       0.154979845E+00
   0.112172000E+02       0.147036330E+00
   0.114438000E+02       0.139496853E+00
   0.116750000E+02       0.132342164E+00
   0.119108000E+02       0.125547898E+00
   0.121515000E+02       0.119098112E+00
   0.123969000E+02       0.112976807E+00
   0.126474000E+02       0.107168445E+00
   0.129028000E+02       0.101654681E+00
   0.131635000E+02       0.964221260E-01
   0.134294000E+02       0.914558038E-01
   0.137007000E+02       0.867427231E-01
   0.139775000E+02       0.822705408E-01
   0.142599000E+02       0.780264712E-01
   0.145479000E+02       0.739991821E-01
   0.148418000E+02       0.701776244E-01
   0.151416000E+02       0.665514682E-01
   0.154475000E+02       0.631110256E-01
   0.157596000E+02       0.598471601E-01
   0.160779000E+02       0.567499524E-01
   0.164027000E+02       0.538117205E-01
   0.167341000E+02       0.510240853E-01
   0.170721000E+02       0.483796805E-01
   0.174170000E+02       0.458710205E-01
   0.177689000E+02       0.434915793E-01
   0.181278000E+02       0.412338419E-01
   0.184940000E+02       0.390924887E-01
   0.188676000E+02       0.370615549E-01
   0.192488000E+02       0.351351404E-01
   0.196376000E+02       0.333077775E-01
   0.200344000E+02       0.315746788E-01
   0.204391000E+02       0.299311172E-01
   0.208520000E+02       0.283722531E-01
   0.212732000E+02       0.268939500E-01
   0.217030000E+02       0.254918778E-01
   0.221414000E+02       0.241624372E-01
   0.225887000E+02       0.229016579E-01
   0.230450000E+02       0.217061384E-01
   0.235105000E+02       0.205724147E-01
   0.239855000E+02       0.194975822E-01
   0.244700000E+02       0.184783227E-01
